transaction_id,customer_id,transaction_date,category,amount,payment_method
339400887331,32408,2024-06-06,Electronics,204.06,Debit Card
112936625004,25299,2024-02-24,Home,96.68,Credit Card
358283673553,22861,2024-12-09,Beauty,322.97,UPI
731946614594,77496,2024-06-20,Beauty,48.21,Debit Card
582901562839,16707,2024-04-15,Books,378.8,Credit Card
168449273921,16649,2024-05-21,Home,485.09,Debit Card
107833041412,33148,2024-08-18,Electronics,353.41,UPI
173163128584,97911,2024-05-11,Clothing,400.99,UPI
161752479294,11069,2024-12-12,Clothing,78.23,PayPal
571722765964,25778,2024-01-22,Books,135.81,PayPal
136055118363,58006,2024-02-29,Electronics,86.1,Credit Card
351611478165,74516,2024-12-03,Books,152.36,UPI
203448905376,25057,2024-01-23,Electronics,448.23,UPI
306821415459,21012,2024-11-26,Home,49.04,Debit Card
224831000054,69055,2024-09-28,Home,423.19,Debit Card
561788100916,32953,2024-07-25,Home,45.32,Credit Card
315214855635,16842,2024-05-09,Books,234.9,Credit Card
664784294506,32382,2024-09-17,Books,297.85,Debit Card
217701726854,19670,2024-10-18,Home,274.33,PayPal
571418990781,30179,2024-04-20,Electronics,220.12,UPI
177169839715,10500,2024-07-18,Clothing,17.57,Debit Card
132966964590,25602,2024-11-05,Beauty,410.78,Credit Card
301964945500,31572,2024-08-28,Home,439.51,PayPal
263929551916,13265,2024-07-18,Electronics,69.76,Credit Card
379706809071,11309,2024-10-20,Books,77.93,Debit Card
157455247632,29639,2024-09-29,Books,361.4,Debit Card
208371006809,10011,2024-03-11,Clothing,65.17,Debit Card
249560273829,17932,2024-11-16,Electronics,132.03,PayPal
292448744471,10140,2024-05-07,Beauty,288.45,UPI
231326647467,27677,2024-02-21,Home,236.21,PayPal
271179146642,32301,2024-08-24,Books,494.53,Credit Card
237957244603,12408,2024-08-05,Electronics,444.54,UPI
178134660025,21645,2024-08-19,Home,185.39,Credit Card
153703970509,39491,2024-08-13,Clothing,480.91,Credit Card
116566613171,13280,2024-06-03,Electronics,457.52,Credit Card
180169411398,16326,2024-03-28,Electronics,173.64,Debit Card
665143691133,11144,2024-11-02,Clothing,25.61,UPI
132686161476,25500,2024-11-05,Beauty,333.85,UPI
112382019143,10011,2024-05-26,Beauty,450.89,PayPal
248990035260,41367,2024-07-24,Electronics,428.06,Debit Card
207806924710,58006,2024-08-02,Beauty,343.94,UPI
146016463499,17173,2024-10-15,Clothing,407.64,Debit Card
123343052057,20368,2024-08-09,Electronics,159.68,Debit Card
157921883065,26480,2024-10-10,Books,329.48,Debit Card
216090805519,13417,2024-03-09,Clothing,164.92,PayPal
188915504698,15160,2024-09-09,Electronics,50.21,UPI
196504132030,24552,2024-10-08,Books,125.12,PayPal
589531788859,86560,2024-08-21,Electronics,273.47,Credit Card
209744620274,12883,2024-01-20,Beauty,492.97,PayPal
197650052137,24710,2024-09-29,Clothing,453.58,Credit Card
265794221664,12408,2024-11-08,Electronics,481.33,PayPal
652080441570,18806,2024-08-03,Clothing,120.2,Credit Card
155194319268,29802,2024-03-11,Home,341.14,UPI
740891652814,28028,2024-11-10,Beauty,459.11,Debit Card
173592964441,74516,2024-10-14,Clothing,277.61,UPI
402964957464,26504,2024-05-05,Home,244.1,UPI
225898022587,47200,2024-02-09,Beauty,342.28,PayPal
309360472935,30093,2023-12-16,Clothing,313.87,UPI
124437503125,19670,2024-06-25,Beauty,91.56,PayPal
212673875183,22587,2024-05-23,Home,327.85,UPI
358112447146,87858,2024-03-12,Clothing,396.06,UPI
204213528658,20107,2024-09-20,Home,74.31,UPI
938764760725,43782,2023-12-28,Clothing,289.02,Credit Card
286754981780,33943,2024-08-02,Electronics,213.21,PayPal
212900402462,32395,2024-11-20,Books,317.34,PayPal
103585462730,27961,2024-03-21,Beauty,286.07,UPI
107650516479,36237,2024-07-18,Clothing,423.02,PayPal
304808494474,32849,2024-06-16,Home,178.27,PayPal
121003036890,25770,2024-04-08,Electronics,336.77,Credit Card
127336885056,96837,2024-03-11,Clothing,151.23,Debit Card
120106389441,20648,2024-06-20,Beauty,404.5,Debit Card
270937659441,31847,2023-12-22,Beauty,140.15,Debit Card
277529933677,10556,2024-04-19,Electronics,46.1,Credit Card
124353824800,24903,2024-04-10,Beauty,227.01,Credit Card
121053320318,23654,2024-09-08,Electronics,233.28,Debit Card
236807241822,18426,2024-06-01,Electronics,452.19,Credit Card
123158525276,72778,2024-07-04,Beauty,102.62,PayPal
146354235249,18299,2024-08-14,Beauty,107.89,PayPal
152781442096,16576,2024-08-19,Home,267.48,PayPal
150503879511,11580,2024-04-22,Home,108.81,PayPal
108862217355,10914,2024-10-08,Beauty,170.3,Credit Card
144984835124,49744,2024-11-07,Beauty,275.17,Credit Card
517337447334,77496,2024-01-26,Books,465.26,PayPal
480900663270,14279,2024-01-14,Books,413.05,Debit Card
811249524810,29639,2024-10-13,Books,439.4,UPI
151482611089,21255,2024-09-02,Clothing,309.83,Debit Card
636485109642,43782,2024-05-05,Clothing,444.01,UPI
153348063737,85556,2024-07-25,Clothing,71.62,Debit Card
724245631563,11238,2024-02-25,Beauty,143.81,UPI
313421982440,30667,2023-12-21,Beauty,486.05,Debit Card
920832209306,58006,2024-11-18,Books,59.77,Credit Card
279045502238,10385,2024-08-05,Books,359.72,Credit Card
447137723807,12860,2024-01-20,Beauty,90.73,PayPal
172006128235,14360,2024-10-17,Electronics,293.25,Credit Card
330438602892,29780,2024-05-24,Home,136.28,Debit Card
186375197101,19455,2024-05-26,Beauty,286.66,Debit Card
237352717340,93197,2024-07-04,Home,364.41,Credit Card
256611978173,28442,2024-01-28,Beauty,483.99,PayPal
433404200823,56718,2024-04-30,Electronics,192.37,Debit Card
452760529231,29299,2024-06-01,Electronics,477.08,Credit Card
528037724512,12126,2024-10-19,Home,327.81,PayPal
112203178405,43603,2024-03-14,Books,16.78,UPI
340076267288,31078,2024-10-29,Beauty,404.8,Debit Card
106746503228,31560,2024-05-23,Beauty,493.78,Credit Card
162288914190,14035,2024-10-23,Books,153.83,PayPal
936009500563,32382,2024-05-21,Books,468.9,Credit Card
234165732594,63811,2024-11-14,Electronics,293.17,Credit Card
744200729392,13124,2024-11-21,Electronics,410.21,Debit Card
327459954691,28782,2024-10-09,Clothing,225.12,UPI
181995049271,17974,2024-06-10,Clothing,242.27,PayPal
159218278636,25752,2024-03-05,Electronics,59.38,PayPal
135522049235,38198,2024-04-18,Books,243.76,UPI
796352232571,21904,2024-07-30,Beauty,234.21,PayPal
233495756966,21295,2024-07-06,Books,392.52,Debit Card
276325629356,22143,2024-01-26,Clothing,400.48,Debit Card
285644592554,96837,2024-06-07,Home,181.44,UPI
315793675403,16994,2024-06-19,Clothing,337.64,Credit Card
141757667909,11761,2024-12-11,Home,55.89,Debit Card
156992015945,12817,2024-06-17,Books,147.07,Debit Card
250944583847,22922,2024-09-01,Electronics,135.78,Debit Card
272097168924,22996,2024-09-26,Electronics,476.17,PayPal
688706189359,10981,2024-07-31,Beauty,351.43,UPI
301533310514,18434,2024-11-17,Books,185.14,PayPal
124385057324,27914,2024-09-30,Home,373.81,PayPal
177251333599,17894,2024-07-23,Home,415.25,Credit Card
299845722577,13280,2024-03-29,Electronics,434.08,PayPal
137978348509,39491,2024-02-23,Books,191.45,UPI
182871370711,45961,2024-04-15,Home,491.33,PayPal
265317812797,19090,2024-09-27,Clothing,14.22,PayPal
298047309763,33620,2024-08-05,Books,330.88,Debit Card
231641986105,15792,2024-03-30,Beauty,173.91,UPI
293151953696,32630,2024-01-08,Electronics,283.67,PayPal
289537793738,30575,2024-03-16,Beauty,20.53,UPI
341883459125,24118,2024-05-24,Home,474.35,UPI
338790274417,27914,2024-03-30,Electronics,134.13,Debit Card
209342714326,45961,2024-01-22,Beauty,31.21,Debit Card
311959295883,32953,2024-04-26,Books,153.69,Credit Card
320816708393,22858,2024-05-06,Books,445.41,Debit Card
108854849395,20762,2024-03-07,Electronics,252.68,UPI
296892357458,14336,2024-06-06,Beauty,111.4,UPI
210918670282,23056,2024-02-04,Clothing,498.63,Debit Card
304630536488,18418,2024-05-07,Home,117.97,UPI
856085953004,18229,2024-04-23,Clothing,329.12,UPI
596370715088,73695,2024-10-19,Electronics,226.47,Debit Card
105521005774,10500,2024-02-06,Electronics,82.31,PayPal
313905006820,11497,2024-09-07,Home,480.46,Credit Card
734514678228,35950,2024-01-28,Beauty,433.59,Credit Card
250398138207,45165,2024-09-06,Books,39.64,PayPal
202807577831,26047,2024-02-01,Electronics,375.74,Credit Card
200285217666,10136,2024-01-20,Books,19.01,Credit Card
310381684348,14279,2024-05-15,Books,129.88,UPI
293141191351,19198,2024-01-10,Home,61.91,Debit Card
145998506803,32967,2024-10-22,Books,322.62,Credit Card
294780901224,11580,2024-08-18,Electronics,495.6,UPI
982700688170,13086,2024-09-19,Books,427.22,UPI
150039250751,11497,2024-01-06,Beauty,397.17,Credit Card
171847681268,22381,2024-03-22,Home,168.98,Debit Card
312652383217,27179,2024-04-03,Beauty,162.94,UPI
747307549998,15062,2024-12-07,Clothing,388.66,PayPal
211171337697,13246,2024-02-20,Beauty,208.73,Credit Card
474400742267,23056,2024-07-09,Electronics,394.06,UPI
262439582243,18225,2024-03-01,Beauty,483.84,Credit Card
309800761224,11770,2024-06-30,Home,194.42,Debit Card
316576939963,28581,2024-11-25,Books,456.1,UPI
682475436754,17347,2024-03-17,Home,155.65,Credit Card
205216742428,29805,2024-05-12,Clothing,302.15,UPI
208651178967,57631,2024-09-30,Books,440.33,PayPal
125637647781,30506,2024-02-24,Electronics,73.96,PayPal
288528509102,22606,2024-10-09,Books,230.47,Debit Card
199886155502,24790,2024-09-25,Electronics,495.92,UPI
239963165392,27515,2024-07-03,Books,402.26,Debit Card
149373683146,23588,2024-01-19,Clothing,168.66,PayPal
852344810232,16519,2024-08-11,Books,404.05,UPI
269435321114,17275,2023-12-19,Electronics,212.62,UPI
156454292255,17974,2024-04-04,Electronics,310.95,UPI
117552546474,99427,2024-03-24,Beauty,70.72,UPI
328628854711,25458,2024-05-23,Electronics,214.73,Debit Card
321972715578,95582,2024-05-02,Books,365.49,Credit Card
218842995265,60452,2024-05-09,Beauty,442.15,UPI
280866276647,16212,2024-02-12,Beauty,137.43,PayPal
135528731832,29113,2024-04-12,Clothing,14.68,UPI
214972982757,32453,2024-04-12,Home,334.24,PayPal
183298528976,10059,2024-09-11,Home,80.43,Credit Card
197959174081,15414,2024-02-03,Books,229.39,Debit Card
266985229007,11780,2024-04-30,Beauty,301.98,UPI
165517721307,31382,2023-12-19,Home,374.9,Credit Card
313033662365,25320,2024-01-24,Beauty,373.83,Credit Card
201979969201,27913,2024-08-07,Clothing,353.15,PayPal
242318713983,27781,2024-02-21,Home,376.87,PayPal
320090689020,82767,2024-07-28,Beauty,259.65,Credit Card
263033135234,23032,2024-04-15,Electronics,32.09,UPI
273675934106,30816,2024-10-13,Home,449.02,UPI
167197970840,27454,2024-05-24,Home,186.01,PayPal
616772907861,26104,2024-10-10,Beauty,122.07,PayPal
252918196973,21097,2024-11-27,Clothing,154.02,PayPal
213348599691,12157,2023-12-21,Books,11.51,PayPal
227338146738,12408,2024-06-07,Home,230.48,UPI
281181014633,22858,2024-01-24,Clothing,178.66,Credit Card
219933749109,25045,2024-04-19,Beauty,395.07,UPI
697567916895,26047,2024-07-13,Books,328.06,Credit Card
325846991623,28594,2024-02-26,Electronics,61.09,Debit Card
261348916887,10149,2024-05-27,Home,363.12,PayPal
109036259293,25533,2024-11-13,Clothing,47.76,Debit Card
247190888688,15414,2024-02-21,Clothing,148.54,PayPal
135479034001,28028,2023-12-27,Clothing,277.94,Credit Card
694959390280,19468,2024-03-07,Beauty,143.87,UPI
171999987114,10140,2024-01-29,Clothing,68.05,PayPal
119098879044,32691,2024-08-02,Clothing,149.72,Credit Card
101241347935,25922,2024-07-02,Electronics,468.15,UPI
225418283617,19799,2024-05-09,Beauty,11.65,Credit Card
487644690811,12817,2024-02-09,Home,253.79,Credit Card
138851019034,27870,2024-10-22,Beauty,125.76,UPI
321728842157,25187,2024-04-02,Home,39.28,UPI
915556963788,60452,2024-08-03,Clothing,185.97,PayPal
206167643599,30755,2024-02-23,Books,401.24,UPI
140441474039,29072,2024-11-09,Home,74.84,PayPal
300909654997,13738,2024-06-12,Beauty,286.43,PayPal
324125739741,27337,2024-02-16,Home,175.05,Debit Card
820284538573,40509,2024-07-07,Clothing,326.15,Debit Card
288174027825,25191,2024-04-29,Books,499.04,Debit Card
339019700752,95000,2024-11-26,Electronics,448.28,UPI
186649940751,29289,2024-02-13,Home,351.77,PayPal
276706066818,23989,2023-12-18,Books,126.28,UPI
245062167246,13252,2024-02-20,Beauty,21.56,PayPal
890327130779,32536,2024-01-03,Beauty,237.55,Debit Card
225256095789,21763,2024-09-30,Books,204.58,UPI
138702036398,25770,2024-01-19,Books,382.11,PayPal
162848506663,13477,2024-05-17,Beauty,312.52,PayPal
479200009336,33976,2024-10-07,Clothing,497.82,Credit Card
128434483010,25178,2024-07-25,Clothing,360.49,UPI
304203417734,11864,2024-04-14,Home,22.98,Debit Card
177097977835,17664,2024-05-08,Books,179.73,UPI
277308626287,24976,2024-11-25,Electronics,151.16,UPI
267518204732,46979,2024-08-30,Beauty,275.25,UPI
260415200100,96373,2024-01-18,Books,482.21,Debit Card
669407305893,53545,2024-04-25,Beauty,414.28,Debit Card
486400761014,27969,2024-11-12,Home,316.77,Credit Card
329575376950,25320,2024-09-17,Clothing,362.67,Debit Card
205274702790,15433,2024-11-23,Home,102.32,Credit Card
262456142272,21244,2024-04-27,Home,95.78,UPI
195386485170,17267,2024-11-20,Home,296.43,UPI
288489129951,17160,2024-12-07,Electronics,397.3,PayPal
275501085090,24811,2024-01-16,Beauty,106.36,PayPal
689755550489,22650,2024-03-14,Home,297.27,PayPal
123265361782,13265,2024-08-07,Clothing,383.53,Credit Card
283642040184,22908,2024-10-02,Clothing,339.33,Debit Card
317399707434,24853,2024-08-26,Books,367.36,PayPal
816895178912,33207,2024-04-10,Home,418.58,Credit Card
302732318720,33766,2024-03-05,Books,499.13,Debit Card
960134419707,23162,2024-02-15,Home,201.38,PayPal
125633115605,23393,2024-09-16,Beauty,145.29,Debit Card
273206708602,30877,2024-02-28,Beauty,478.91,UPI
301256913797,31637,2024-09-16,Clothing,438.98,Debit Card
199228042686,13265,2024-03-23,Clothing,495.48,Debit Card
310109239402,27706,2024-03-19,Books,462.42,Debit Card
310656843485,22046,2024-08-05,Books,396.29,PayPal
644821684688,31748,2024-04-15,Electronics,379.53,Debit Card
242050542560,26330,2024-11-12,Books,313.28,Debit Card
201141044349,21742,2024-04-12,Electronics,38.0,Debit Card
233409308080,13690,2024-08-25,Electronics,54.62,Debit Card
319894276281,33216,2024-11-02,Electronics,309.69,PayPal
317585455346,32453,2024-01-09,Books,361.07,Debit Card
540828116764,16662,2024-01-06,Electronics,367.05,UPI
116793390983,27411,2024-09-19,Electronics,78.63,Debit Card
325588177895,32716,2024-07-08,Clothing,141.4,PayPal
309404328426,24961,2024-07-02,Home,393.93,Debit Card
249501848294,17166,2024-07-15,Clothing,260.87,PayPal
127976533702,12860,2024-10-09,Home,486.07,UPI
877308374128,17230,2024-02-12,Electronics,18.36,UPI
263238674647,31336,2024-10-11,Clothing,439.19,Debit Card
200866302470,20430,2024-01-02,Electronics,116.16,Credit Card
295569381463,30080,2024-11-23,Home,454.92,UPI
364714539524,29959,2024-06-25,Beauty,468.37,Credit Card
151807462493,70583,2024-11-02,Clothing,411.22,PayPal
738495226497,41298,2024-10-30,Home,348.3,UPI
230940038067,98853,2024-08-17,Beauty,468.02,Debit Card
204315688667,31235,2024-03-01,Books,40.3,UPI
290197551325,21404,2024-09-08,Clothing,307.18,Debit Card
240552520335,13334,2023-12-29,Home,426.54,Credit Card
155729600654,24317,2023-12-25,Home,302.59,UPI
332162510407,92194,2024-10-16,Electronics,331.1,Debit Card
298517934718,23471,2024-11-27,Beauty,352.85,Credit Card
175563651417,13690,2024-05-16,Beauty,235.77,UPI
301382813890,22388,2023-12-21,Beauty,315.04,Credit Card
729950960451,15319,2024-04-08,Electronics,309.55,Debit Card
169594737549,61417,2024-05-02,Electronics,176.09,UPI
201120223564,10075,2024-03-27,Beauty,415.37,Debit Card
445720285757,25204,2024-09-14,Beauty,416.05,Credit Card
106012327136,34617,2024-02-22,Beauty,33.55,Credit Card
739651357811,38569,2024-04-20,Electronics,385.13,PayPal
273211562856,17790,2024-01-13,Books,493.76,UPI
112897456189,86025,2024-11-03,Books,188.58,UPI
200272662901,28662,2024-10-05,Books,432.54,UPI
211147623330,15766,2024-10-31,Electronics,433.09,UPI
227637797978,17519,2024-08-20,Books,252.89,Credit Card
123338410953,10669,2024-08-07,Beauty,130.76,UPI
254200886455,43603,2024-07-16,Electronics,148.72,UPI
148696151612,30640,2024-04-14,Clothing,489.06,UPI
150896188598,22235,2024-01-26,Books,290.68,PayPal
149600924620,10669,2024-01-16,Beauty,158.05,PayPal
494580678906,11309,2024-03-19,Home,134.91,PayPal
269725994697,33109,2024-10-11,Clothing,224.0,Debit Card
675116119644,10344,2024-03-17,Books,403.91,UPI
931033078043,96837,2024-08-06,Books,235.49,Debit Card
333421283599,19870,2023-12-25,Books,432.76,Debit Card
266213767603,34571,2023-12-27,Clothing,173.74,Credit Card
160025945717,13246,2024-09-03,Home,422.16,PayPal
335399989179,27411,2024-01-24,Clothing,82.89,Credit Card
220812507208,28460,2024-11-16,Home,343.11,PayPal
320951515041,30705,2024-12-02,Books,205.67,UPI
300940287428,16326,2024-11-05,Books,482.17,Credit Card
185252623612,28137,2024-08-20,Electronics,241.99,Debit Card
117060203294,23793,2024-06-19,Beauty,143.34,UPI
869617180011,16670,2024-10-17,Beauty,470.27,Debit Card
338442492575,16519,2024-09-29,Electronics,188.12,UPI
157452556763,33943,2024-05-03,Beauty,342.35,Debit Card
313097640623,18806,2024-07-18,Home,377.35,PayPal
153539468307,28663,2024-03-16,Electronics,41.67,PayPal
266640760796,36844,2024-08-15,Clothing,140.26,PayPal
107856341184,28138,2024-12-06,Clothing,431.05,UPI
168602527745,11309,2024-04-06,Clothing,378.9,Debit Card
138291091548,31382,2023-12-23,Beauty,492.33,Debit Card
165081719772,31012,2024-06-27,Books,274.75,Debit Card
183212470523,11959,2024-03-01,Beauty,46.27,PayPal
301551685250,38569,2024-08-14,Electronics,181.3,UPI
138117416791,93284,2024-06-10,Beauty,296.36,Debit Card
218417575511,31235,2024-10-03,Electronics,403.84,PayPal
262988323182,24505,2024-03-27,Clothing,408.76,UPI
194904615882,23002,2024-07-01,Books,497.5,PayPal
622519065013,30399,2024-04-13,Home,24.18,UPI
237806357894,19270,2024-03-29,Home,14.67,Credit Card
326663292385,14732,2024-06-14,Home,429.49,Credit Card
279028941822,22908,2024-01-29,Beauty,456.02,UPI
272083732149,23011,2024-02-09,Home,432.5,UPI
294491049094,28978,2024-06-30,Home,112.95,Debit Card
330448699294,33751,2024-11-26,Clothing,92.67,UPI
250049438291,17553,2024-01-01,Beauty,105.25,Debit Card
195314703771,11577,2024-10-07,Clothing,250.76,UPI
153090088701,10669,2024-06-12,Clothing,329.57,PayPal
270999029311,32223,2024-01-29,Beauty,74.82,PayPal
213449374357,28202,2024-03-02,Books,415.63,Credit Card
144400474460,32427,2024-03-06,Home,458.01,PayPal
186783106005,13252,2024-07-25,Beauty,62.32,PayPal
832004533179,42677,2024-06-09,Books,407.75,PayPal
256899584944,14218,2024-04-07,Books,382.15,PayPal
325569073811,40509,2024-08-24,Beauty,14.1,PayPal
276119868001,19572,2024-03-25,Electronics,321.1,UPI
518989690834,46979,2024-12-13,Clothing,380.18,Credit Card
655041665717,17774,2023-12-27,Books,33.09,Credit Card
209257088143,24552,2024-11-25,Electronics,305.58,PayPal
148425215029,33328,2024-01-25,Home,189.59,UPI
189801233370,13086,2024-06-21,Home,261.07,Credit Card
118705665870,40391,2024-03-10,Beauty,383.15,Debit Card
208816726481,13556,2024-11-16,Clothing,20.1,PayPal
329227423738,11238,2024-02-20,Books,187.29,UPI
183203016929,11422,2024-02-21,Beauty,250.68,Debit Card
519726584851,27961,2024-03-26,Clothing,106.69,Debit Card
602808134104,21334,2024-05-25,Home,469.67,UPI
189790323051,11004,2024-11-20,Clothing,361.61,PayPal
249833159175,10059,2024-04-04,Beauty,48.09,Debit Card
826007762058,10385,2024-03-27,Electronics,10.54,PayPal
993347361629,10995,2024-10-24,Clothing,464.57,Debit Card
636531005357,18744,2024-11-06,Books,462.32,Debit Card
610764923925,82767,2024-07-22,Clothing,334.6,UPI
231992095534,95582,2023-12-23,Beauty,228.38,Credit Card
658502150195,30288,2024-01-14,Electronics,108.22,PayPal
527227794809,12860,2024-07-10,Books,56.04,Debit Card
315425476615,24460,2024-05-13,Home,234.13,UPI
798517428624,11817,2024-11-29,Electronics,25.7,Debit Card
396928247923,62368,2024-09-01,Electronics,492.29,UPI
186047398220,51244,2024-08-10,Electronics,287.21,Debit Card
837034977474,22463,2024-04-22,Beauty,322.85,Credit Card
984599238569,71857,2024-11-08,Home,48.57,Credit Card
120018371527,17974,2024-06-09,Home,355.9,Debit Card
166935693938,13029,2024-03-12,Beauty,373.81,UPI
148729736280,31836,2024-12-03,Home,316.05,PayPal
508652135717,25752,2024-01-26,Books,377.84,Debit Card
209146387478,76456,2024-09-30,Books,207.18,PayPal
248197954881,34617,2024-05-09,Beauty,429.74,Debit Card
272737494819,51244,2024-10-30,Beauty,274.37,UPI
652361532259,10509,2024-02-12,Beauty,165.59,UPI
280198361460,16526,2024-06-30,Electronics,496.84,PayPal
192492637598,19572,2024-01-19,Electronics,381.76,PayPal
222435560850,29596,2024-12-14,Clothing,224.41,PayPal
264405987775,64556,2024-11-19,Beauty,285.0,Credit Card
247959809298,17774,2024-02-05,Books,384.82,PayPal
222192616123,21166,2024-11-02,Electronics,66.45,UPI
196837846451,22393,2024-03-28,Home,129.91,Debit Card
304758785579,34617,2024-06-20,Electronics,100.16,UPI
289390096729,10149,2024-07-12,Beauty,189.75,PayPal
319356368541,28003,2024-10-03,Beauty,205.56,Credit Card
910337894871,85556,2024-03-13,Clothing,130.72,PayPal
227543926829,25212,2024-03-23,Home,40.7,Credit Card
142201136641,11864,2024-05-14,Home,378.13,UPI
308161426529,23711,2024-11-13,Beauty,141.71,Debit Card
231931688538,26893,2024-06-17,Home,296.41,Credit Card
307520536578,25546,2024-06-18,Books,91.7,Credit Card
156710554129,16157,2024-03-03,Electronics,243.63,Debit Card
190481657991,19455,2024-06-17,Beauty,160.22,Credit Card
200762780991,93197,2024-03-29,Home,119.14,PayPal
225419947251,31398,2024-08-26,Electronics,216.47,UPI
208086118789,24118,2024-06-05,Home,78.88,Debit Card
267042697001,26854,2024-06-10,Beauty,360.86,UPI
734651574364,98275,2024-12-06,Home,498.09,PayPal
178984645690,10500,2024-08-08,Electronics,472.65,UPI
270254436707,18299,2024-05-02,Home,350.39,Credit Card
222968053645,28755,2024-06-07,Clothing,399.48,Debit Card
248938402894,10500,2024-02-23,Beauty,376.42,UPI
180339084164,71449,2024-07-01,Books,141.23,Credit Card
334758598864,31336,2024-08-22,Beauty,497.29,Debit Card
141233153065,26127,2024-09-08,Electronics,230.38,Credit Card
208676578087,23793,2024-11-16,Books,384.84,PayPal
460377990521,81389,2024-01-23,Electronics,104.13,Credit Card
781376573647,31356,2024-07-30,Home,30.89,Credit Card
604037978274,71312,2024-04-02,Books,338.43,Credit Card
142077491650,21988,2024-08-09,Books,177.7,UPI
970040880371,77005,2024-05-18,Books,269.3,Debit Card
112936553557,33640,2024-02-02,Clothing,229.24,Debit Card
251832203517,21747,2024-09-01,Beauty,265.76,UPI
228735289850,21166,2024-02-28,Books,204.71,Credit Card
155053057339,26206,2024-10-08,Home,315.91,UPI
227681995933,17224,2024-03-11,Electronics,313.06,Credit Card
200178733939,96837,2024-10-28,Books,343.02,UPI
279956443555,30179,2024-01-29,Books,398.58,Credit Card
286450968470,23030,2024-07-17,Electronics,286.19,Credit Card
213223548568,85556,2024-09-07,Home,292.21,Credit Card
121384979506,25212,2024-04-07,Electronics,142.14,PayPal
584929771961,16649,2024-09-22,Beauty,324.7,PayPal
540545643902,17032,2024-06-13,Electronics,366.6,Debit Card
124709338337,72778,2024-01-03,Beauty,497.59,UPI
241384872492,40261,2023-12-28,Electronics,292.47,PayPal
204284084871,24116,2024-08-19,Electronics,286.33,Debit Card
145569399108,31336,2024-01-21,Electronics,183.66,Credit Card
217776829950,40261,2024-01-17,Beauty,313.52,Credit Card
938952625047,28581,2024-02-18,Beauty,55.2,UPI
708939598967,25212,2024-05-10,Home,363.21,Credit Card
308354868873,70583,2024-11-15,Beauty,296.96,PayPal
712262947150,28954,2024-10-05,Clothing,296.47,UPI
297309145257,18427,2024-01-24,Electronics,200.27,PayPal
318253568163,23917,2024-03-13,Electronics,66.62,UPI
113849700809,10840,2024-06-12,Beauty,111.29,UPI
461512499756,17838,2023-12-19,Books,375.17,PayPal
632546875476,66084,2024-11-28,Beauty,107.43,UPI
546114427170,24229,2024-07-24,Electronics,72.14,Credit Card
115259416035,88148,2024-07-02,Beauty,434.74,Credit Card
325272380976,26330,2024-04-01,Electronics,215.37,Debit Card
447405638587,14073,2024-10-03,Home,491.39,PayPal
183564705831,46607,2024-04-22,Beauty,403.7,Credit Card
326502922819,19939,2024-07-27,Home,216.63,PayPal
190770227462,27781,2024-01-06,Beauty,86.91,Credit Card
887527122940,25187,2024-07-17,Electronics,67.44,Credit Card
330376617311,10759,2024-03-02,Electronics,45.07,Credit Card
107995439480,16136,2024-01-06,Home,387.23,Debit Card
100526980233,20863,2024-09-15,Home,103.61,Credit Card
180284559856,10570,2024-03-02,Books,474.14,Credit Card
314127165536,13653,2024-05-14,Clothing,134.71,Debit Card
947238415450,28954,2024-07-16,Electronics,83.54,Debit Card
194924739210,83847,2024-11-07,Books,300.36,Debit Card
261448071554,73975,2024-02-26,Clothing,491.27,Credit Card
212547533481,20804,2024-11-10,Beauty,451.77,Credit Card
193388221984,14882,2024-03-02,Beauty,274.94,Credit Card
237034742455,68854,2024-09-14,Beauty,69.93,UPI
970897235827,49744,2024-08-31,Electronics,169.59,UPI
827378076951,59900,2024-07-15,Books,269.33,Credit Card
269133894468,23917,2024-04-15,Clothing,435.06,PayPal
333058136011,33148,2024-02-20,Beauty,222.26,UPI
659000262620,10536,2024-06-20,Books,467.78,Debit Card
273849750853,21334,2024-06-24,Electronics,200.09,Debit Card
844845412011,12876,2024-12-07,Books,413.83,UPI
320828219092,33310,2024-05-17,Beauty,280.85,PayPal
917607819944,28953,2024-09-24,Beauty,46.4,UPI
314169924682,30467,2024-06-18,Beauty,370.39,UPI
929496991224,14125,2024-03-15,Home,486.27,UPI
324041921287,21180,2023-12-18,Clothing,37.17,PayPal
168828192122,14882,2024-02-17,Books,255.59,Debit Card
640299003021,66084,2024-06-07,Beauty,432.06,PayPal
123667445258,18429,2024-10-30,Books,40.62,PayPal
721267644625,18465,2024-08-28,Beauty,68.16,Debit Card
809300300951,94838,2024-08-31,Beauty,129.08,UPI
269203130202,12200,2024-09-19,Beauty,123.3,Debit Card
276192041133,17166,2024-08-10,Home,137.62,PayPal
204837137895,12596,2023-12-30,Beauty,197.73,UPI
291553355805,80104,2024-01-15,Clothing,484.03,Debit Card
100241757188,17540,2024-04-15,Clothing,87.39,UPI
235780864606,13032,2024-03-27,Home,393.09,UPI
180463154884,23393,2024-11-09,Books,23.95,Credit Card
717600696706,43312,2024-09-30,Home,25.77,Debit Card
210173788565,11770,2024-08-03,Beauty,409.36,UPI
980435792100,11780,2024-09-22,Beauty,61.71,Credit Card
274980859234,66507,2024-04-26,Home,446.84,Credit Card
334851542192,53908,2024-02-26,Home,273.8,PayPal
